s VOUT
0 0
0,0095 -2,611243719859329
0,0095062797891019 -2,446116931472906
0,0095188393673057 -2,1182604758379076
0,009543958523713298 -1,4749180772652277
0,009594196836528499 -0,257479844845504
0,0096 -0,1256025847752796
0,009609999999999999 0,13924176906305522
0,00963 0,6146065263494936
0,00967 1,0399138259238474
0,0097 1,0478495937355012
0,009708 1,0472037523152546
0,009724 1,0457418810490724
0,009756 1,0427143070837794
0,0098 1,0385519997169141
0,0098064 1,0379481030144497
0,0098192 1,0367410113969733
0,0098448 1,0343310365045275
0,009896000000000002 1,0295278731771527
0,0099 1,0291535673970464
0,009907999999999998 1,028405636024052
0,009923999999999994 1,0269108603874653
0,009955999999999984 1,0239278222981076
0,01 1,0198402860739741
0,010006399999999999 1,019247269580865
0,010019199999999995 1,018061926247126
0,010044799999999987 1,0156953726778648
0,010095999999999971 1,010978749260495
0,0101 1,0106111872619703
0,010108000000000056 1,0098767301986322
0,01012400000000017 1,0084088720995636
0,010156000000000396 1,0054789436327938
0,0102 1,0013714812518022
0,010206400000000046 1,0006598870276362
0,010219200000000137 0,9984358396741928
0,010244800000000318 0,9619552004688309
0,01029600000000068 0,11832161198659084
0,0103 0,020312477569228698
0,010307999999998641 -0,1697304118477856
0,010323999999995923 -0,5631580470179524
0,010355999999990487 -1,3789416981482419
0,0104 -2,5223667197933777
0,010406399999998912 -2,6417595073774622
0,010419199999996737 -2,8807008164049814
0,010444799999992389 -3,3568107246469263
0,010495999999983692 -4,300211893534322
0,0105 -4,373490407223189
0,010508000000032618 -4,436384679277071
0,010524000000097853 -4,561875168665499
0,010556000000228322 -4,810412497773701
0,0106 -5,146909511201181
0,010606400000026094 -5,127365065073172
0,010619200000078282 -5,088416422310758
0,010644800000182657 -5,011088702575424
0,010696000000391408 -4,858796101059433
0,0107 -4,847030196005336
0,010707999999217182 -4,729176440580951
0,010723999997651548 -4,494619933980172
0,010755999994520279 -4,031380663273044
0,0108 -3,407514546287144
0,010806399999373746 -3,245946484620383
0,010819199998121238 -2,9246608814869846
0,010844799995616224 -2,2914503079320365
0,010895999990606194 -1,0687590668969804
0,0109 -0,9773627401989383
0,010908000018787611 -0,7412297570458037
0,010924000056362834 -0,28040491545878377
0,01095600013151328 0,5598712358891129
0,011 1,1618346935147639
0,011006400015030088 1,1715316019389133
0,011019200045090266 1,177164127739822
0,011044800105210624 1,1760702621825336
0,011096000225451336 1,170672241397209
0,0111 1,1702466803485088
0,011107999549097329 1,169396287338447
0,011123998647291985 1,1676966985654673
0,011155996843681298 1,1643048931569533
0,0112 1,1596566361985072
0,011206399639277862 1,1589823571652946
0,011219198917833587 1,1576345832124486
0,011244797474945037 1,1549437345303877
